customer_id,age,tenure,number_of_products,has_card,is_active,has_complained,satisfaction_score,points_earned,credit_score,balance,salary,has_churned,is_female,geography,cardtype,clv_estimated,age_bucket,credit_bucket,balance_bucket,salary_bucket,clv_bucket,churn_risk
15677105,46,4,1,1,0,1,3,635,706,105214.58,108699.59,1,1,Germany,Platinum,6891.22285,Middle,Medium,Medium,Medium,Medium,Churned
15641474,46,9,1,1,0,0,4,946,638,139859.54,38967.29,0,0,France,Gold,15154.97270,Middle,Medium,Medium,Low,High,High Risk
15624451,38,3,2,1,0,0,4,975,641,0.00,116466.19,0,1,France,Diamond,1397.59428,Adult,Medium,Zero,Medium,Low,Medium Risk
15577985,34,5,2,1,1,0,4,674,574,112324.45,17993.43,0,1,France,Gold,7063.34874,Adult,Low,Medium,Low,Medium,Low Risk
15571666,30,8,1,0,0,0,3,999,642,134497.27,43250.54,0,0,Germany,Gold,13272.51888,Adult,Medium,Medium,Low,High,Medium Risk
15783691,35,1,1,1,0,0,2,324,722,120171.58,125240.80,0,1,Spain,Silver,3154.87640,Adult,Medium,Medium,Medium,Medium,Medium Risk
15671172,23,1,2,0,1,0,2,919,623,106012.20,191415.94,0,0,France,Gold,3268.73964,Adult,Medium,Medium,High,Medium,Low Risk
15731760,25,5,1,0,1,0,4,875,681,0.00,90860.97,0,0,France,Diamond,1635.49746,Adult,Medium,Zero,Medium,Low,Medium Risk
15585599,34,8,2,0,1,0,2,781,530,0.00,141872.52,0,1,France,Gold,3830.55804,Adult,Low,Zero,Medium,Medium,Low Risk
15784958,55,10,4,1,1,1,1,248,797,0.00,49418.87,1,1,France,Gold,1630.82271,Middle,High,Zero,Low,Low,Churned
15734524,51,3,1,1,0,1,3,435,653,0.00,170426.65,1,0,France,Silver,2045.11980,Middle,Medium,Zero,High,Low,Churned
15614103,42,8,1,0,1,1,2,303,850,119839.69,51016.02,1,0,Germany,Gold,12163.00464,Adult,High,Medium,Medium,High,Churned
15794895,34,1,2,0,1,0,3,602,581,0.00,81175.25,0,0,Spain,Silver,487.05150,Adult,Low,Zero,Medium,Low,Low Risk
15772381,38,8,1,1,0,0,2,554,589,92219.21,99106.97,0,0,Germany,Platinum,10975.61709,Adult,Low,Medium,Medium,High,Medium Risk
15710553,48,3,2,0,1,0,3,263,555,142055.41,79134.78,0,0,Germany,Silver,6631.83376,Middle,Low,Medium,Medium,Medium,High Risk
15649292,49,7,1,0,0,1,4,699,748,29602.08,163550.58,1,1,France,Silver,6293.38032,Middle,Medium,Low,High,Medium,Churned
15792565,46,7,2,1,1,0,4,483,745,0.00,67769.94,0,1,France,Platinum,1626.47856,Middle,Medium,Zero,Medium,Low,High Risk
15718245,34,1,2,1,1,0,3,865,730,0.00,126592.01,0,0,France,Diamond,759.55206,Adult,Medium,Zero,Medium,Low,Low Risk
15703117,44,1,2,0,1,0,1,691,565,0.00,89602.81,0,1,France,Silver,537.61686,Adult,Low,Zero,Medium,Low,Medium Risk
15758136,37,3,1,0,1,0,3,397,778,141803.77,179421.84,0,0,France,Gold,7825.21288,Adult,High,Medium,High,Medium,Medium Risk
15799932,24,10,2,1,1,0,1,658,812,0.00,156906.15,0,0,France,Platinum,5177.90295,Adult,High,Zero,High,Medium,Low Risk
15633516,42,1,1,0,1,0,1,593,526,0.00,168486.02,0,0,France,Gold,1010.91612,Adult,Low,Zero,High,Low,Medium Risk
15622532,47,0,2,0,1,1,5,856,708,126589.12,132730.07,1,1,France,Gold,1664.08141,Middle,Medium,Medium,Medium,Low,Churned
15798960,33,2,1,0,1,0,3,425,680,108393.35,39057.67,0,0,France,Gold,3603.31953,Adult,Medium,Medium,Low,Medium,Medium Risk
15698664,43,2,2,0,0,0,2,754,567,115643.58,174606.35,0,0,Spain,Diamond,5040.76455,Adult,Low,Medium,High,Medium,Medium Risk
15703614,48,5,1,1,0,0,1,741,564,132876.23,79259.77,0,0,Spain,Diamond,9399.24966,Middle,Low,Medium,Medium,Medium,High Risk
15699195,24,3,1,1,1,0,5,234,709,110949.41,168515.61,0,1,France,Diamond,6460.16372,Adult,Medium,Medium,High,Medium,Medium Risk
15710543,46,1,1,1,1,1,1,586,629,130666.20,161125.67,1,0,France,Silver,3580.07802,Middle,Medium,Medium,High,Medium,Churned
15695499,45,10,2,0,1,0,3,413,510,103821.47,77878.62,0,1,France,Silver,13990.35616,Adult,Low,Medium,Medium,High,Medium Risk
15622321,32,3,1,1,1,0,3,619,506,0.00,80823.02,0,1,France,Platinum,969.87624,Adult,Low,Zero,Medium,Low,Medium Risk
15715744,39,7,1,0,1,0,4,307,605,0.00,119348.28,0,0,France,Diamond,2864.35872,Adult,Medium,Zero,Medium,Low,Medium Risk
15788151,32,1,2,1,1,0,2,960,650,132187.73,178331.36,0,0,Spain,Platinum,3713.74276,Adult,Medium,Medium,High,Medium,Low Risk
15687153,49,8,1,1,0,1,5,568,850,98649.55,119174.88,1,0,Germany,Platinum,12096.18126,Middle,High,Medium,Medium,High,Churned
15684958,38,2,2,1,1,0,4,526,489,126444.08,82662.73,0,0,Germany,Silver,4537.28697,Adult,Low,Medium,Medium,Medium,Medium Risk
15706116,30,8,1,1,0,0,4,426,659,154159.51,40441.10,0,1,Germany,Diamond,14966.26560,Adult,Medium,High,Low,High,Medium Risk
15740557,43,5,2,1,0,0,5,834,753,0.00,109881.71,0,1,France,Silver,1977.87078,Adult,High,Zero,Medium,Low,Medium Risk
15707291,48,8,2,1,1,0,1,885,477,129250.00,157937.35,0,0,Germany,Platinum,15896.80845,Middle,Low,Medium,High,High,High Risk
15583353,45,3,1,1,0,1,2,589,610,0.00,38276.84,1,1,Spain,Diamond,459.32208,Adult,Medium,Zero,Low,Low,Churned
15761024,33,2,2,1,1,0,1,319,619,167733.51,65222.48,0,1,France,Silver,5619.00762,Adult,Medium,High,Medium,Medium,Low Risk
15630709,31,2,2,0,0,0,2,972,619,56116.30,2181.94,0,1,Germany,Gold,1703.12646,Adult,Medium,Medium,Low,Low,Medium Risk
15639590,30,3,1,1,0,0,2,797,758,141581.08,156249.06,0,1,France,Silver,7538.23192,Adult,High,Medium,High,Medium,Medium Risk
15659399,50,7,2,1,0,0,3,794,516,139675.07,45591.23,0,0,Germany,Gold,12268.19512,Middle,Low,Medium,Low,High,High Risk
15567078,27,8,1,1,1,0,1,332,789,66201.96,79458.12,0,1,France,Diamond,8103.54564,Adult,High,Medium,Medium,Medium,Medium Risk
15696373,44,9,2,0,0,1,4,309,687,0.00,103042.20,1,1,France,Diamond,3091.26600,Adult,Medium,Zero,Medium,Medium,Churned
15786617,34,3,1,1,0,0,2,456,485,133658.24,70209.83,0,0,Germany,Silver,6188.84756,Adult,Low,Medium,Medium,Medium,Medium Risk
15657449,25,3,1,1,0,0,4,610,446,136202.78,176743.51,0,0,Germany,Gold,7569.03332,Adult,Low,Medium,High,Medium,Medium Risk
15672594,60,0,1,0,0,1,4,762,597,131778.08,10703.53,1,1,France,Silver,1349.89139,Middle,Low,Medium,Low,Low,Churned
15714240,74,5,2,0,0,0,2,942,712,0.00,151425.82,0,0,Spain,Gold,2725.66476,Senior,Medium,Zero,High,Low,Medium Risk
15782144,34,3,2,1,1,0,1,732,522,0.00,3894.34,0,1,France,Platinum,46.73208,Adult,Low,Zero,Low,Low,Low Risk
15665008,26,8,2,1,1,0,4,796,805,42712.87,28861.69,0,1,Germany,Gold,4623.42393,Adult,High,Low,Low,Medium,Medium Risk
15581733,28,4,2,1,0,0,4,602,781,0.00,177703.15,0,1,France,Silver,2665.54725,Adult,High,Zero,High,Low,Medium Risk
15751392,57,4,2,1,0,1,2,909,689,0.00,136649.80,1,1,Spain,Gold,2049.74700,Middle,Medium,Zero,Medium,Low,Churned
15785815,31,1,2,1,1,0,1,804,670,142631.54,175894.24,0,0,Germany,Silver,3907.99624,Adult,Medium,Medium,High,Medium,Medium Risk
15664214,33,2,2,1,0,0,5,814,670,141204.65,76257.46,0,0,France,Gold,4922.45664,Adult,Medium,Medium,Medium,Medium,Medium Risk
15579996,25,7,1,0,0,0,4,997,524,131402.21,193668.49,0,1,Germany,Platinum,15160.22056,Adult,Low,Medium,High,High,Medium Risk
15675252,39,3,2,1,1,0,2,659,734,92636.96,125671.29,0,1,Spain,Silver,5213.53388,Adult,Medium,Medium,Medium,Medium,Low Risk
15579617,51,3,2,0,1,1,3,683,489,0.00,174098.28,1,1,France,Gold,2089.17936,Middle,Low,Zero,High,Low,Churned
15593976,31,5,4,0,0,1,4,645,578,102088.68,187866.21,1,1,Germany,Silver,9506.91258,Adult,Low,Medium,High,Medium,Churned
15716041,39,9,2,0,1,0,2,814,622,0.00,100862.36,0,0,Spain,Platinum,3025.87080,Adult,Medium,Zero,Medium,Medium,Low Risk
15654489,38,8,1,1,1,0,1,923,843,134887.53,10804.04,0,1,France,Diamond,12431.58678,Adult,High,Medium,Low,High,Medium Risk
15736302,48,4,2,1,1,0,5,510,687,0.00,170893.85,0,0,France,Silver,2563.40775,Middle,Medium,Zero,High,Low,High Risk
15805909,28,8,1,0,0,0,1,227,700,159900.38,22698.56,0,0,Spain,Gold,15003.89532,Adult,Medium,High,Low,High,Medium Risk
15572762,50,2,2,1,0,0,5,749,410,102278.79,89822.48,0,1,Germany,Platinum,3876.76602,Middle,Low,Medium,Medium,Medium,High Risk
15724632,41,0,2,0,1,0,5,866,537,0.00,175262.49,0,1,France,Silver,525.78747,Adult,Low,Zero,High,Low,Medium Risk
15670416,43,0,1,0,1,0,1,245,780,0.00,15705.27,0,1,France,Diamond,47.11581,Adult,High,Zero,Low,Low,Medium Risk
15749528,58,6,2,0,1,0,2,596,652,0.00,170025.43,0,0,Spain,Diamond,3570.53403,Middle,Medium,Zero,High,Medium,High Risk
15578783,35,0,1,1,1,0,4,739,620,76989.97,17242.79,0,0,Germany,Platinum,821.62807,Adult,Medium,Medium,Low,Low,Medium Risk
15580719,23,10,2,1,1,0,3,968,697,0.00,79734.23,0,1,France,Silver,2631.22959,Adult,Medium,Zero,Medium,Low,Low Risk
15656293,35,3,2,1,0,0,3,529,786,0.00,92712.97,0,0,France,Platinum,1112.55564,Adult,High,Zero,Medium,Low,Medium Risk
15691875,39,5,1,1,0,0,2,949,850,114491.82,99689.48,0,1,Germany,Platinum,8663.91984,Adult,High,Medium,Medium,Medium,High Risk
15596870,54,3,1,1,0,1,1,378,749,144768.94,93336.30,1,0,Germany,Silver,6910.79320,Middle,Medium,Medium,Medium,Medium,Churned
15780770,31,7,1,1,1,0,4,946,445,145056.59,175893.53,0,0,France,Platinum,15825.97192,Adult,Low,Medium,High,High,Medium Risk
15751491,50,3,1,1,0,1,1,792,443,117206.30,42840.18,1,0,Germany,Platinum,5202.33416,Middle,Low,Medium,Low,Medium,Churned
15706200,41,2,2,1,0,0,1,823,637,138014.40,140298.24,0,0,Germany,Gold,5403.11616,Adult,Medium,Medium,Medium,Medium,Medium Risk
15808674,45,6,3,1,1,1,5,584,616,128352.59,144000.59,1,1,Germany,Diamond,12008.69369,Adult,Medium,Medium,Medium,High,Churned
15641411,23,1,1,1,1,0,5,965,756,112568.31,113408.11,0,1,France,Diamond,2931.81486,Adult,High,Medium,Medium,Low,Medium Risk
15764661,33,2,1,1,0,0,1,482,644,0.00,96420.58,0,0,France,Diamond,867.78522,Adult,Medium,Zero,Medium,Low,Medium Risk
15689492,41,1,2,0,1,0,2,751,850,176958.46,125806.30,0,0,Germany,Gold,4294.00700,Adult,High,High,Medium,Medium,Medium Risk
15602405,38,9,1,1,0,0,4,786,703,99167.54,65720.92,0,1,Germany,Gold,11888.38160,Adult,Medium,Medium,Medium,High,Medium Risk
15610271,42,3,1,1,0,0,4,521,684,103210.27,31002.03,0,1,Spain,Platinum,4500.43516,Adult,Medium,Medium,Low,Medium,Medium Risk
15791780,48,10,3,0,1,1,1,574,706,104478.12,158248.71,1,1,Germany,Gold,16714.80063,Middle,Medium,Medium,High,High,Churned
15589147,61,8,1,1,1,0,5,700,580,125921.37,94677.83,0,0,Spain,Diamond,13889.22471,Senior,Low,Medium,Medium,High,Medium Risk
15756975,35,3,2,1,1,0,2,616,777,0.00,17257.72,0,1,Spain,Gold,207.09264,Adult,High,Zero,Low,Low,Low Risk
15729582,48,3,1,0,0,0,3,856,676,80697.44,101397.86,0,0,Germany,Silver,4444.67192,Middle,Medium,Medium,Medium,Medium,High Risk
15742971,44,2,2,1,0,0,3,602,708,161887.81,84870.23,0,1,France,Diamond,5620.46637,Adult,Medium,High,Medium,Medium,Medium Risk
15568046,24,7,1,1,0,0,5,483,809,109558.36,183515.13,0,0,France,Gold,13169.03192,Adult,High,Medium,High,High,Medium Risk
15694890,38,1,1,1,0,0,3,922,588,124271.26,75969.19,0,0,France,Diamond,2941.24034,Adult,Low,Medium,Medium,Low,Medium Risk
15736963,43,1,2,1,1,0,2,508,623,0.00,146379.30,0,0,France,Silver,878.27580,Adult,Medium,Zero,Medium,Low,Medium Risk
15646490,42,1,1,0,1,0,2,341,537,190569.23,127154.80,0,0,Spain,Diamond,4574.31340,Adult,Low,High,Medium,Medium,Medium Risk
15607314,53,2,1,1,0,1,1,572,536,143923.96,2019.78,1,0,Spain,Diamond,4335.89682,Middle,Low,Medium,Low,Medium,Churned
15576745,48,2,2,0,1,0,3,827,769,96542.16,197885.72,0,0,France,Diamond,4677.23628,Middle,High,Medium,High,Medium,High Risk
15669606,33,5,2,1,0,0,3,787,690,0.00,138017.68,0,0,France,Platinum,2484.31824,Adult,Medium,Zero,Medium,Low,Medium Risk
15737832,45,0,1,0,0,1,5,727,771,139825.56,170984.97,1,0,Spain,Gold,1911.21051,Adult,High,Medium,High,Low,Churned
15681990,24,6,2,1,0,0,4,711,497,111769.14,55859.27,0,0,Germany,Diamond,8996.88447,Adult,Low,Medium,Medium,Medium,High Risk
15758050,37,4,2,1,0,0,3,882,622,0.00,4459.50,0,0,Spain,Platinum,66.89250,Adult,Medium,Zero,Low,Low,Medium Risk
15787848,30,9,2,0,0,0,4,653,602,113672.18,102135.92,0,0,Spain,Silver,14431.29560,Adult,Medium,Medium,Medium,High,Medium Risk
15713594,32,7,1,1,0,0,3,932,543,147256.86,112771.95,0,1,France,Diamond,14487.07560,Adult,Low,Medium,Medium,High,Medium Risk
15588186,45,7,1,1,0,0,3,469,520,107023.03,32903.93,0,0,Spain,Gold,9351.53672,Adult,Low,Medium,Low,Medium,Medium Risk
15786739,37,1,1,1,1,0,5,720,669,125529.55,162260.93,0,0,France,Platinum,3484.15658,Adult,Medium,Medium,High,Medium,Medium Risk
15699467,41,0,1,0,0,0,2,557,631,0.00,87959.83,0,1,Spain,Platinum,263.87949,Adult,Medium,Zero,Medium,Low,Medium Risk
15680706,48,4,1,1,0,1,3,925,537,131834.80,166476.95,1,0,Germany,Diamond,9088.89425,Middle,Low,Medium,High,Medium,Churned
15645717,62,2,2,1,1,0,3,780,732,0.00,25438.87,0,0,France,Platinum,228.94983,Senior,Medium,Zero,Low,Low,Medium Risk
15748597,56,5,1,0,1,1,1,293,844,99529.70,157230.06,1,0,Spain,Platinum,8801.92308,Middle,High,Medium,High,Medium,Churned
15773709,35,0,2,0,1,0,1,502,838,0.00,197305.91,0,0,Spain,Silver,591.91773,Adult,High,Zero,High,Low,Low Risk
15629787,27,10,2,0,0,0,2,986,652,107303.72,44435.76,0,0,France,Gold,13269.78928,Adult,Medium,Medium,Low,High,Medium Risk
15661007,33,0,1,0,0,0,1,553,660,72783.42,181051.99,0,0,France,Platinum,1270.99017,Adult,Medium,Medium,High,Low,Medium Risk
15686812,44,8,1,0,1,0,4,706,692,0.00,159069.37,0,1,Spain,Platinum,4294.87299,Adult,Medium,Zero,High,Medium,Medium Risk
15754113,35,0,2,1,1,0,3,496,588,0.00,155485.24,0,1,France,Platinum,466.45572,Adult,Low,Zero,High,Low,Low Risk
15749489,22,10,1,0,0,0,3,706,533,115743.60,43852.05,0,1,Germany,Gold,14178.91365,Adult,Low,Medium,Low,High,High Risk
15574352,43,4,1,1,1,0,5,791,850,161256.53,140071.57,0,0,France,Silver,10163.90005,Adult,High,High,Medium,High,Medium Risk
15701281,27,8,2,1,1,0,2,865,511,0.00,49089.36,0,0,France,Silver,1325.41272,Adult,Low,Zero,Low,Low,Low Risk
15811985,44,6,2,0,0,0,5,333,530,0.00,55893.37,0,0,Spain,Silver,1173.76077,Adult,Low,Zero,Medium,Low,Medium Risk
15713505,31,1,2,0,1,0,2,759,554,0.00,192660.55,0,0,France,Platinum,1155.96330,Adult,Low,Zero,High,Low,Low Risk
15685653,40,3,2,1,0,0,3,846,585,162261.01,137028.51,0,1,Germany,Platinum,8134.78252,Adult,Low,High,Medium,Medium,Medium Risk
15758831,39,3,1,0,0,0,1,787,754,74896.33,34430.16,0,0,France,Platinum,3409.01512,Adult,High,Medium,Low,Medium,Medium Risk
15618774,54,3,1,1,0,1,2,427,474,0.00,108409.17,1,0,France,Platinum,1300.91004,Middle,Low,Zero,Medium,Low,Churned
15764448,35,0,1,1,0,0,5,860,837,144037.60,145325.32,0,0,Germany,Diamond,1876.35196,Adult,High,Medium,Medium,Low,Medium Risk
15611024,23,9,1,0,1,0,5,327,567,93522.20,81425.61,0,1,France,Silver,11794.98830,Adult,Low,Medium,Medium,High,Medium Risk
15738220,38,1,2,1,0,0,5,959,800,0.00,51553.43,0,0,Spain,Diamond,309.32058,Adult,High,Zero,Medium,Low,Medium Risk
15805764,18,10,2,0,1,0,5,938,646,0.00,52795.15,0,0,France,Gold,1742.23995,Youth,Medium,Zero,Medium,Low,Low Risk
15580487,38,8,2,0,1,0,5,305,627,106922.92,84270.09,0,0,Germany,Gold,11898.35523,Adult,Medium,Medium,Medium,High,Medium Risk
15675787,26,8,1,1,0,0,2,591,505,112972.57,145011.62,0,0,France,Platinum,14082.84504,Adult,Low,Medium,Medium,High,Medium Risk
15583580,35,1,1,1,0,1,1,704,566,123042.00,66245.44,1,1,Germany,Diamond,2858.31264,Adult,Low,Medium,Medium,Low,Churned
15780654,33,3,2,0,1,0,4,522,619,100488.92,36446.74,0,1,Germany,Platinum,4456.91768,Adult,Medium,Medium,Low,Medium,Medium Risk
15695034,44,4,1,1,0,0,2,521,757,123322.15,137136.29,0,1,France,Gold,8223.15185,Adult,High,Medium,Medium,Medium,Medium Risk
15805671,32,0,1,0,1,0,4,674,648,0.00,117323.31,0,0,France,Silver,351.96993,Adult,Medium,Zero,Medium,Low,Medium Risk
15790658,42,8,1,1,1,0,4,642,621,68683.68,74157.71,0,0,Spain,Silver,8183.78937,Adult,Medium,Medium,Medium,Medium,Medium Risk
15578648,49,6,1,1,0,0,3,301,543,59532.18,104253.56,0,0,Germany,Silver,6356.57736,Middle,Low,Medium,Medium,Medium,High Risk
15734987,43,7,2,1,0,0,4,643,658,140260.36,2748.72,0,1,France,Diamond,11286.79808,Adult,Medium,Medium,Low,High,Medium Risk
15721740,50,7,1,1,1,0,4,382,633,88302.65,195937.16,0,0,Germany,Diamond,11766.70384,Middle,Medium,Medium,High,High,High Risk
15641822,19,1,2,0,1,0,4,303,648,0.00,22101.86,0,1,France,Gold,132.61116,Youth,Medium,Zero,Low,Low,Low Risk
15765650,40,5,1,0,0,0,4,844,501,114655.58,126535.92,0,0,Germany,Gold,9156.98136,Adult,Low,Medium,Medium,Medium,High Risk
15788556,42,4,1,1,1,1,4,268,683,148283.94,44692.63,1,1,France,Silver,8084.58645,Adult,Medium,Medium,Low,Medium,Churned
15576550,38,1,1,1,0,1,4,989,619,0.00,112442.63,1,1,Spain,Platinum,674.65578,Adult,Medium,Zero,Medium,Low,Churned
15622230,35,3,2,0,1,0,3,547,705,0.00,66331.01,0,1,France,Gold,795.97212,Adult,Medium,Zero,Medium,Low,Low Risk
15653937,53,1,1,1,0,1,3,639,638,123916.67,16657.68,1,1,Germany,Diamond,2578.27948,Middle,Medium,Medium,Low,Low,Churned
15743538,31,1,2,1,0,0,3,572,710,0.00,20081.30,0,1,France,Platinum,120.48780,Adult,Medium,Zero,Low,Low,Medium Risk
15591740,54,4,2,1,1,1,4,723,590,0.00,93820.49,1,1,France,Platinum,1407.30735,Middle,Low,Zero,Medium,Low,Churned
15650086,43,2,2,1,0,0,2,527,725,165896.00,130795.52,0,0,France,Silver,6154.03968,Adult,Medium,High,Medium,Medium,Medium Risk
15718773,32,0,2,1,0,0,2,530,638,0.00,160129.99,0,1,France,Silver,480.38997,Adult,Medium,Zero,High,Low,Medium Risk
15615140,36,6,1,1,1,0,1,741,791,111168.97,189969.91,0,0,France,Diamond,11771.19601,Adult,High,Medium,High,High,Medium Risk
15644361,40,1,1,0,0,1,3,804,702,103549.24,9712.52,1,1,France,Diamond,2129.25992,Adult,Medium,Medium,Low,Low,Churned
15774536,32,6,2,0,0,0,2,952,607,0.00,196062.01,0,1,France,Silver,4117.30221,Adult,Medium,Zero,High,Medium,Medium Risk
15618661,30,6,1,1,1,0,3,553,535,103804.97,125710.53,0,0,France,Platinum,9906.26903,Adult,Low,Medium,Medium,Medium,Medium Risk
15605020,45,2,2,1,0,1,1,834,651,165901.59,23054.51,1,0,France,Diamond,5184.53829,Adult,Medium,High,Low,Medium,Churned
15762134,59,8,2,1,1,0,2,979,506,119152.10,170679.74,0,0,Germany,Silver,15332.04198,Middle,Low,Medium,High,High,High Risk
15685279,57,8,1,1,1,0,2,757,511,122950.31,181258.76,0,1,Spain,Gold,15959.51442,Middle,Low,Medium,High,High,High Risk
15582849,51,1,1,1,1,1,2,740,757,0.00,22835.13,1,1,France,Silver,137.01078,Middle,High,Zero,Low,Low,Churned
15655410,49,1,1,1,0,1,2,684,768,133384.66,102397.22,1,0,Germany,Platinum,3282.07652,Middle,High,Medium,Medium,Medium,Churned
15649129,32,9,2,1,0,0,5,335,757,0.00,115950.96,0,0,France,Diamond,3478.52880,Adult,High,Zero,Medium,Medium,Medium Risk
15702380,64,6,2,0,1,0,5,653,663,0.00,15876.52,0,0,Spain,Diamond,333.40692,Senior,Medium,Zero,Low,Low,Medium Risk
15759067,37,7,4,1,1,1,3,888,537,158411.95,117690.58,1,1,Germany,Diamond,15497.52992,Adult,Low,High,Medium,High,Churned
15683027,29,4,2,1,1,0,3,456,570,122028.65,173792.77,0,0,Germany,Gold,8708.32405,Adult,Low,Medium,High,Medium,Medium Risk
15597487,35,5,1,1,1,0,5,838,850,0.00,80992.80,0,1,France,Platinum,1457.87040,Adult,High,Zero,Medium,Low,Medium Risk
15763256,64,8,2,1,0,1,3,254,661,128751.65,189398.18,1,1,Germany,Gold,16701.39936,Senior,Medium,Medium,High,High,Churned
15620111,54,8,1,1,0,0,4,344,659,133436.52,56787.80,0,0,France,Diamond,13542.55740,Middle,Medium,Medium,Medium,High,High Risk
15623053,40,2,1,1,0,0,1,247,454,123177.01,148309.98,0,0,Spain,Silver,5030.10012,Adult,Low,Medium,Medium,Medium,Medium Risk
15595592,59,2,1,1,0,1,4,421,708,0.00,179673.11,1,1,France,Silver,1617.05799,Middle,Medium,Zero,High,Low,Churned
15740072,37,2,2,1,1,0,1,302,720,120328.88,138470.21,0,1,France,Diamond,4856.09829,Adult,Medium,Medium,Medium,Medium,Low Risk
15778005,39,1,1,1,0,1,1,526,785,130147.98,163798.41,1,1,France,Silver,3585.75006,Adult,High,Medium,High,Medium,Churned
15583278,36,8,1,1,1,0,5,338,743,92716.96,33693.78,0,1,Spain,Silver,9254.25846,Adult,Medium,Medium,Low,Medium,Medium Risk
15601263,48,7,2,1,0,0,3,592,493,0.00,48545.10,0,1,Spain,Silver,1165.08240,Middle,Low,Zero,Low,Low,High Risk
15709222,34,3,1,0,1,0,4,489,557,0.00,123427.98,0,0,Spain,Gold,1481.13576,Adult,Low,Zero,Medium,Low,Medium Risk
15713949,40,1,1,1,0,0,2,810,850,76914.21,174183.44,0,0,France,Diamond,2583.38484,Adult,High,Medium,High,Low,Medium Risk
15717706,32,3,2,1,1,0,2,535,799,106045.92,17938.00,0,1,France,Silver,4457.09280,Adult,High,Medium,Low,Medium,Low Risk
15756071,34,1,1,1,1,0,4,527,756,103133.26,90059.04,0,0,France,Silver,2603.01944,Adult,High,Medium,Medium,Low,Medium Risk
15696564,38,0,2,1,1,0,5,884,752,145974.79,137694.23,0,0,France,Platinum,1872.83059,Adult,High,Medium,Medium,Low,Low Risk
15657637,36,3,3,1,0,0,1,349,696,0.00,65039.90,0,1,Spain,Platinum,780.47880,Adult,Medium,Zero,Medium,Low,High Risk
15755863,49,1,2,0,1,0,3,998,630,0.00,162858.29,0,1,Spain,Gold,977.14974,Middle,Medium,Zero,High,Low,High Risk
15719858,38,9,2,1,1,0,3,609,659,0.00,35701.06,0,1,Spain,Gold,1071.03180,Adult,Medium,Zero,Low,Low,Low Risk
15688876,39,9,2,1,1,0,3,632,685,0.00,18826.06,0,0,Spain,Gold,564.78180,Adult,Medium,Zero,Low,Low,Low Risk
15698528,31,3,1,1,1,1,4,936,599,0.00,130086.47,1,1,Spain,Gold,1561.03764,Adult,Low,Zero,Medium,Low,Churned
15770345,31,1,1,0,1,0,1,529,559,139183.06,143360.56,0,1,Spain,Diamond,3643.82456,Adult,Low,Medium,Medium,Medium,Medium Risk
15761506,19,5,2,1,0,0,3,594,615,0.00,159920.92,0,0,Spain,Diamond,2878.57656,Youth,Medium,Zero,High,Low,Medium Risk
15716619,36,3,1,1,1,0,3,649,580,74974.89,12099.67,0,1,Germany,Silver,3144.19164,Adult,Low,Medium,Low,Medium,Medium Risk
15788367,44,6,1,1,1,0,1,936,487,61691.45,53087.98,0,0,Spain,Silver,5433.24908,Adult,Low,Medium,Medium,Medium,Medium Risk
15709451,35,1,2,1,1,0,4,316,646,121952.75,142839.82,0,1,Germany,Platinum,3296.09392,Adult,Medium,Medium,Medium,Medium,Medium Risk
15640421,35,7,1,1,1,0,5,997,811,0.00,178.19,0,1,France,Silver,4.27656,Adult,High,Zero,Low,Low,Medium Risk
15580068,35,5,2,1,1,0,3,557,526,0.00,105618.14,0,0,Spain,Platinum,1901.12652,Adult,Low,Zero,Medium,Low,Low Risk
15677123,37,7,2,1,1,0,4,234,767,0.00,24734.25,0,0,Spain,Gold,593.62200,Adult,High,Zero,Low,Low,Low Risk
15619801,33,1,2,0,1,0,3,524,548,80107.83,82245.67,0,1,France,Gold,2095.63062,Adult,Low,Medium,Medium,Low,Low Risk
15582246,45,2,2,0,1,0,2,614,737,0.00,177695.67,0,1,Spain,Gold,1599.26103,Adult,Medium,Zero,High,Low,Medium Risk
15711843,40,1,3,0,0,1,2,249,613,147856.82,107961.11,1,0,Germany,Silver,3604.90306,Adult,Medium,Medium,Medium,Medium,Churned
15680046,36,8,2,1,0,0,3,410,711,0.00,55207.41,0,0,Spain,Gold,1490.60007,Adult,Medium,Zero,Medium,Low,Medium Risk
15804131,53,7,2,0,0,1,1,480,850,65407.16,182633.63,1,1,Spain,Platinum,9615.77992,Middle,High,Medium,High,Medium,Churned
15722611,53,8,1,1,1,0,4,347,752,114233.18,51587.04,0,1,France,Platinum,11673.83628,Middle,High,Medium,Medium,High,High Risk
15729224,37,5,2,1,0,0,1,875,710,0.00,115403.31,0,1,France,Silver,2077.25958,Adult,Medium,Zero,Medium,Low,Medium Risk
15811588,53,7,1,1,0,1,2,712,664,187602.18,186392.99,1,1,Spain,Silver,19481.60616,Middle,Medium,High,High,High,Churned
15702138,22,3,1,0,0,0,2,821,510,156834.34,44374.44,0,1,France,Diamond,6805.86688,Adult,Low,High,Low,Medium,Medium Risk
15749799,34,2,2,1,1,0,5,309,577,0.00,84033.35,0,1,France,Platinum,756.30015,Adult,Low,Zero,Medium,Low,Low Risk
